Unnamed: 0,Method,Mean experiments,Max compunds per well,N wells,Percentage check,Mean extra experiments,Mean steps
multidim-3,multidim-3,13.24,16.0,11,78,2.24,1.78
Random,Random,13.63,16.0,10,80,3.63,1.8
multidim-4,multidim-4,13.8,24.0,11,79,2.8,1.79
multidim-2,multidim-2,15.33,7.0,14,66,1.33,1.66
Matrix,Matrix,15.33,7.0,14,66,1.33,1.66
Hierarchical,Hierarchical,16.4,10.0,[5 3],100,11.4,3.0
Ch. Rm. Special,Ch. Rm. Special,18.0,27.0,18,0,0.0,1.0
STD,STD,25.0,10.0,25,0,0.0,1.0
Ch. Rm. Bktrk,Ch. Rm. Bktrk,28.0,24.0,28,0,0.0,1.0
Chinese remainder,Chinese remainder,28.0,24.0,28,0,0.0,1.0
Binary,Binary,37.87,24.0,6,99,31.87,1.99
